Item_Identifier,Outlet_Identifier,Item_Outlet_Sales
FDR20,OUT027,2313.937439
FDW19,OUT019,44.3737793
FDU40,OUT049,3153.978333
FDK15,OUT045,1557.965149
DRF15,OUT035,2471.673218
FDQ25,OUT017,2982.230957
FDI48,OUT019,979.4156494
FDS49,OUT046,1282.353516
FDV22,OUT046,2558.248596
NCV42,OUT046,1732.601929
FDX26,OUT046,2870.137512
FDI33,OUT018,1173.682251
FDZ14,OUT049,2036.833557
FDG10,OUT013,1011.529236
FDM38,OUT018,635.545166
FDG26,OUT027,5526.410767
FDH46,OUT035,1728.111877
FDN13,OUT018,1318.485535
FDU57,OUT035,2466.777527
NCI06,OUT046,2822.430115
FDM38,OUT045,929.6801147
NCG42,OUT010,113.3344727
FDL39,OUT045,2837.759155
FDT31,OUT019,1178.704163
FDV59,OUT013,3477.558411
FDB49,OUT035,1723.227112
FDD58,OUT049,1725.693848
DRN59,OUT046,760.574707
FDX48,OUT049,2587.587158
FDQ11,OUT049,4179.407837
FDY12,OUT049,997.3782959
FDQ11,OUT045,4089.737122
DRI11,OUT017,2013.73761
FDY32,OUT027,4064.312439
FDS51,OUT045,993.5487671
FDR19,OUT010,419.3830566
DRB13,OUT018,2766.155457
FDS21,OUT035,1115.168884
FDQ40,OUT045,2807.732117
NCE55,OUT013,2781.338318
FDX43,OUT027,4105.584106
FDS12,OUT049,2089.674377
DRK01,OUT027,2954.987183
FDN25,OUT017,1110.987854
FDB60,OUT046,3104.482544
FDQ13,OUT017,1540.223694
DRK13,OUT045,3072.131714
DRF25,OUT018,311.4238281
NCD42,OUT019,1225.427185
FDW25,OUT045,1399.562683
NCV29,OUT027,4300.850525
NCK42,OUT035,3420.767456
DRJ13,OUT027,3948.821655
DRD15,OUT017,3819.735535
FDM27,OUT045,2501.530701
FDZ50,OUT018,2641.970398
FDC04,OUT046,3786.730042
FDF50,OUT049,3235.232483
FDP15,OUT045,4053.788147
FDK46,OUT035,4134.066772
FDZ56,OUT018,2447.266113
FDY60,OUT049,2430.080994
FDB10,OUT035,3786.022949
FDR57,OUT045,2510.218262
FDU58,OUT049,3108.616882
FDH02,OUT046,1519.863159
FDP48,OUT013,2976.29187
FDI46,OUT035,4020.16803
FDW56,OUT013,3126.773132
NCM19,OUT010,132.0957031
FDS50,OUT027,4903.897278
FDK24,OUT013,773.8831787
FDO36,OUT017,3005.247131
FDK45,OUT027,3486.800537
NCL05,OUT045,721.5704346
FDL32,OUT018,1600.06012
FDA28,OUT049,2132.984253
FDY36,OUT018,952.395874
FDP32,OUT018,1788.986572
FDL50,OUT046,2049.484192
DRC24,OUT049,2497.757263
NCS18,OUT017,1838.990967
FDD16,OUT017,1347.652161
NCV18,OUT013,1366.763184
FDX07,OUT046,3000.299683
NCZ05,OUT027,3121.942871
NCI31,OUT013,632.2367554
FDK14,OUT049,1485.493774
NCR06,OUT045,686.934082
NCF54,OUT049,2815.685486
DRG23,OUT010,477.3371582
FDD53,OUT046,710.2064209
NCM31,OUT027,3663.663025
FDT16,OUT017,4293.847412
FDR40,OUT035,1367.212769
DRG25,OUT017,3057.998291
FDT10,OUT035,1080.193665
FDY32,OUT013,2655.959473
FDN50,OUT035,1633.752136
FDZ35,OUT019,153.1549683
NCP54,OUT045,1911.01825
NCD07,OUT035,1817.269226
FDS02,OUT018,2835.157471
DRN59,OUT018,529.4969482
DRB24,OUT013,2496.106262
FDP37,OUT027,3464.751953
DRB01,OUT018,2714.970093
FDR47,OUT046,3104.880798
NCM31,OUT010,323.791626
NCF06,OUT027,5511.346497
NCV17,OUT027,3531.018982
FDS10,OUT049,2930.598083
FDN52,OUT035,1466.899292
FDZ48,OUT013,1848.334534
FDJ48,OUT049,4029.012512
DRB13,OUT027,4484.315186
FDV59,OUT017,3587.199158
FDL32,OUT035,1897.207092
FDZ12,OUT035,2313.317322
NCR06,OUT027,2125.846252
FDP51,OUT017,2099.186279
FDY22,OUT013,2317.601074
FDZ38,OUT049,2772.764893
NCO54,OUT035,926.9754639
FDR23,OUT035,2834.40509
FDM38,OUT049,1069.210022
FDS25,OUT013,1893.42572
FDZ22,OUT013,1388.828674
FDZ20,OUT019,2165.023193
FDD45,OUT010,363.5556641
FDN03,OUT049,4083.218933
NCW30,OUT046,4061.781799
FDY24,OUT027,2402.31134
FDJ26,OUT019,1518.74469
FDM15,OUT049,2565.980713
NCW54,OUT027,2362.406433
FDA23,OUT045,1614.307312
FDA39,OUT019,1220.343079
FDZ12,OUT017,2437.559692
NCB42,OUT046,1864.127563
FDL16,OUT046,732.1477051
FDO24,OUT019,662.3241577
NCP42,OUT046,3040.858765
FDR19,OUT018,2121.944397
DRL01,OUT045,3691.487427
FDV37,OUT046,3219.971375
FDI41,OUT010,439.9991455
FDF58,OUT049,1127.550781
NCF43,OUT018,1957.423218
FDN02,OUT049,3383.141174
NCP41,OUT035,1782.864014
NCY17,OUT027,2184.475891
FDL58,OUT027,5664.73877
NCA30,OUT027,4382.595215
FDE46,OUT018,2123.047546
FDY38,OUT035,3686.539185
NCH29,OUT027,2998.972107
FDO20,OUT045,4051.35321
FDP44,OUT018,1449.887451
FDM02,OUT027,2962.270447
FDJ14,OUT027,2823.761353
FDH04,OUT010,440.0725098
DRK23,OUT046,3998.132568
NCW05,OUT046,1689.554321
FDF12,OUT049,2437.121216
FDL51,OUT019,1466.347351
FDN03,OUT018,3719.708008
DRJ37,OUT049,2473.064087
FDM12,OUT019,1133.293823
FDA16,OUT045,3481.913635
NCB07,OUT017,3217.881348
NCI17,OUT019,372.4816284
FDR51,OUT046,2403.793579
FDJ55,OUT045,3603.784546
NCZ17,OUT013,679.4899902
FDU25,OUT013,1049.849792
NCG18,OUT045,1634.231079
DRM11,OUT017,4244.001526
FDH16,OUT035,1510.098389
FDZ04,OUT018,719.3458862
NCX53,OUT035,2309.358643
FDX38,OUT027,2248.321594
FDX09,OUT046,2806.045166
NCW05,OUT018,1427.240723
NCS41,OUT017,3067.80896
FDI26,OUT046,2862.161438
NCZ41,OUT027,3458.205078
NCK06,OUT046,1946.287048
FDX23,OUT027,3017.778564
NCA42,OUT046,2484.431641
FDC20,OUT049,1034.418274
DRC49,OUT018,1994.505737
FDX01,OUT013,1947.245422
FDC08,OUT045,3629.545471
FDC02,OUT017,4252.376404
FDK10,OUT045,2874.704224
DRC24,OUT013,2452.197205
FDW16,OUT019,381.0475464
NCU06,OUT018,3305.749817
DRA59,OUT045,2919.30542
FDR24,OUT019,392.9873657
DRL35,OUT018,449.6469116
FDA49,OUT013,1459.868408
NCC55,OUT046,589.9633789
DRD24,OUT019,373.0209351
NCE55,OUT049,2856.444397
FDT33,OUT045,2702.222229
NCT53,OUT013,2642.015381
FDS26,OUT046,4049.886047
FDL22,OUT018,1197.200439
FDP44,OUT017,1893.078796
FDC52,OUT018,2113.343262
FDI53,OUT010,627.0162354
FDZ23,OUT046,3010.375183
NCT18,OUT013,2896.256042
FDR13,OUT046,1953.041992
FDB09,OUT010,114.9207153
FDZ60,OUT013,1767.348755
FDB11,OUT046,3596.35498
FDC10,OUT018,1676.189819
FDW56,OUT035,3157.279907
FDK14,OUT027,2837.799438
DRE27,OUT027,2984.770996
FDA38,OUT017,3911.219849
FDT11,OUT045,3042.643005
FDP15,OUT035,4106.62439
FDV27,OUT035,1521.074463
FDS36,OUT027,3249.069397
FDY40,OUT027,2264.427307
NCF19,OUT049,903.9463501
FDF53,OUT045,2888.340515
FDS14,OUT027,3897.333557
FDE56,OUT046,1098.837891
FDZ19,OUT035,2901.39032
FDZ46,OUT013,1825.410828
FDR16,OUT046,3381.00769
FDG29,OUT018,407.2149048
NCE30,OUT017,3491.690247
FDZ40,OUT046,860.9595947
FDG58,OUT018,2228.673523
DRH03,OUT013,1566.915771
FDZ47,OUT045,1624.737
FDV04,OUT018,2232.267212
FDZ10,OUT018,1736.368774
FDG46,OUT017,2003.300354
NCF07,OUT045,1563.234985
FDY44,OUT035,3218.340942
FDB21,OUT013,3878.934082
FDS20,OUT035,2981.482483
FDS49,OUT049,1419.482849
FDX55,OUT027,4957.672852
NCQ02,OUT018,2663.355286
FDR25,OUT013,4260.772827
DRG39,OUT045,885.3428345
FDB46,OUT046,3406.025696
NCC30,OUT018,2539.703064
FDE58,OUT035,1959.930298
FDC05,OUT019,1249.798523
FDY15,OUT046,2469.944824
FDG14,OUT046,2463.657593
FDL08,OUT049,3974.307861
FDQ47,OUT013,642.6489258
FDN12,OUT035,1814.906738
FDW10,OUT013,2848.246399
FDD02,OUT035,1967.126953
FDX35,OUT010,1756.672791
FDT35,OUT046,2738.70343
DRN47,OUT019,994.0353394
FDB11,OUT010,1677.33783
FDN20,OUT045,2702.322266
FDB59,OUT035,3209.85321
FDJ58,OUT045,2757.413574
FDU60,OUT046,2725.637573
FDS03,OUT049,1185.546448
FDU40,OUT019,1148.832275
DRH15,OUT049,854.3693848
FDD04,OUT027,3690.466919
FDQ01,OUT046,4049.59845
FDF28,OUT035,2068.433899
FDD22,OUT010,129.9326172
FDY19,OUT046,1922.124084
FDN33,OUT035,1574.979797
FDV36,OUT035,2077.027771
FDW01,OUT010,538.272583
FDJ28,OUT049,3133.174927
FDB17,OUT035,2875.764343
FDM40,OUT049,2299.752991
FDV46,OUT045,2208.218811
FDQ44,OUT049,2048.032471
NCD42,OUT046,636.2868042
DRH37,OUT046,2585.319885
FDR10,OUT018,2326.094055
NCD06,OUT027,2181.772156
FDI53,OUT046,2568.363586
FDG16,OUT035,3442.896851
DRB25,OUT046,1699.082825
FDY09,OUT046,2783.033752
FDX48,OUT045,2472.991272
FDC03,OUT010,1185.445801
FDT47,OUT035,1659.616516
FDW44,OUT027,4243.872375
FDT24,OUT017,1391.763977
FDT12,OUT019,1748.574646
NCS38,OUT035,1831.126709
FDO39,OUT035,2983.453125
FDA13,OUT046,682.1506348
FDO48,OUT035,3596.55481
DRJ01,OUT017,2644.697083
FDD53,OUT018,376.3175659
NCT05,OUT049,4141.547974
FDQ51,OUT045,788.9813232
FDU60,OUT013,2733.099121
FDC59,OUT046,1095.992065
FDP36,OUT035,955.5974121
NCM19,OUT017,1916.949341
FDL16,OUT035,749.8679199
FDE50,OUT018,2785.626099
NCR18,OUT013,751.2462158
NCD30,OUT035,1594.220764
FDH31,OUT013,1699.337891
FDD56,OUT019,911.1395874
FDC47,OUT049,3709.374146
FDZ21,OUT045,1553.66333
FDM01,OUT049,1793.204346
FDF24,OUT013,1427.703247
FDW23,OUT017,802.8579102
FDY52,OUT018,722.9769897
DRH37,OUT027,4029.757385
DRO47,OUT027,3263.211182
FDR25,OUT049,4354.570984
FDQ24,OUT027,5414.142822
DRJ51,OUT018,3364.786194
NCU06,OUT035,3648.034485
NCV18,OUT018,1009.769348
NCC06,OUT027,3463.204529
FDZ01,OUT018,1487.658264
FDT14,OUT017,2051.539734
FDD11,OUT019,2122.651855
FDN09,OUT017,3993.676392
NCO18,OUT010,883.3979492
FDZ50,OUT045,2892.474731
FDS44,OUT013,3870.665222
FDI36,OUT045,3166.29425
FDA26,OUT010,1528.876709
NCY53,OUT049,1895.837463
FDF32,OUT049,3285.838135
FDF59,OUT010,125.9885864
FDB20,OUT046,1278.501038
DRH11,OUT035,996.1726685
FDT03,OUT049,3055.686279
NCH06,OUT035,3886.185425
FDR55,OUT049,3136.985596
FDI10,OUT035,2811.436035
FDZ12,OUT045,2237.101501
FDM12,OUT049,3117.859497
DRB25,OUT045,1690.456055
NCS41,OUT013,2927.015198
NCT53,OUT049,2687.562134
NCD55,OUT013,680.1921387
FDY08,OUT049,2405.217834
NCP55,OUT049,991.088623
FDA33,OUT013,2391.218872
FDQ33,OUT013,2387.01593
FDE45,OUT027,4339.031128
FDT26,OUT013,1958.890686
NCV53,OUT049,3878.801147
FDK60,OUT027,3061.9104
NCJ29,OUT046,1353.63623
FDI15,OUT045,4105.18457
FDX21,OUT013,1798.272156
FDV49,OUT019,2299.135742
DRO59,OUT046,1256.646057
FDZ14,OUT045,1948.7229
FDP32,OUT027,3494.592957
FDC33,OUT017,3366.032654
FDT14,OUT010,0.899230957
NCN54,OUT027,2701.007568
FDR57,OUT027,3966.28717
DRK12,OUT046,541.1220703
FDX52,OUT049,3209.206909
FDX08,OUT010,975.9125977
FDP10,OUT010,250.7883301
NCP50,OUT045,1256.345642
NCL06,OUT013,4095.631348
FDP25,OUT013,3540.235535
FDE53,OUT013,1697.645569
FDL27,OUT017,1248.623291
FDC35,OUT049,3409.732971
DRJ47,OUT010,809.9165039
FDD16,OUT018,935.6060181
NCN42,OUT049,2412.12146
FDC38,OUT027,3590.346191
NCO07,OUT045,3341.200317
FDQ20,OUT049,794.1578369
FDI32,OUT046,1824.252014
FDN20,OUT010,831.3457031
DRJ51,OUT027,5074.447998
FDU08,OUT045,1602.870667
DRN37,OUT019,723.1894531
FDD05,OUT010,21.65466309
FDW15,OUT046,2415.884583
FDI52,OUT046,1953.885132
DRM11,OUT049,4230.584473
NCO06,OUT045,492.0111694
FDU38,OUT049,3066.754944
FDU59,OUT018,2297.91156
FDJ10,OUT046,2237.938721
FDM13,OUT049,2231.75531
NCJ30,OUT019,726.315979
FDM45,OUT018,1703.997314
FDP36,OUT045,860.6911621
NCD30,OUT010,373.2884521
FDN48,OUT017,1659.182434
FDY32,OUT049,2682.768311
FDU47,OUT046,2298.883057
FDF17,OUT019,1222.585144
FDP34,OUT017,2617.380371
FDA47,OUT049,2733.590271
DRD27,OUT027,3049.682312
FDW38,OUT045,864.9313354
FDZ15,OUT019,7.898071289
FDZ03,OUT027,4412.461243
NCN19,OUT049,3085.509399
FDG02,OUT035,3109.797974
FDS31,OUT035,3023.188843
FDW43,OUT019,1794.793152
FDZ47,OUT010,275.9291382
FDO57,OUT017,2681.981689
NCL07,OUT013,682.6403809
NCV42,OUT013,1785.240723
FDP40,OUT017,1977.119141
FDP48,OUT019,1080.570923
FDH21,OUT017,2891.200195
NCP02,OUT049,1053.597961
FDK24,OUT049,864.7325439
FDC41,OUT045,1172.249268
FDF08,OUT017,1611.546387
FDO49,OUT017,1065.112488
FDS56,OUT027,5646.547485
FDX46,OUT018,755.0249023
FDQ07,OUT013,3586.865845
FDC32,OUT010,415.0458984
FDT21,OUT019,2024.08374
FDG58,OUT045,2488.529419
FDW14,OUT049,1490.877441
DRA12,OUT027,3666.307312
FDV27,OUT013,1517.049622
DRD25,OUT013,1811.811401
DRF48,OUT027,4386.442932
FDX24,OUT017,1642.423218
DRJ51,OUT046,3628.603699
FDE45,OUT045,2882.824097
FDE14,OUT046,1707.827148
FDG53,OUT045,2173.127319
FDT08,OUT046,2408.908447
DRC27,OUT027,5352.318848
FDG20,OUT035,2914.735291
FDC21,OUT046,1819.242249
FDV31,OUT018,2561.709473
FDB58,OUT045,2285.442871
FDV23,OUT046,1995.352905
FDA25,OUT019,181.2063599
FDC15,OUT046,2449.615051
FDU47,OUT049,2350.30957
FDE23,OUT013,874.5095215
FDS08,OUT013,2880.308838
FDW03,OUT027,3182.53363
FDJ60,OUT018,2361.957458
FDM34,OUT017,2198.205994
FDW33,OUT013,1715.085999
FDZ40,OUT013,913.5999756
FDE33,OUT018,1105.055176
NCC06,OUT010,100.0419312
FDU11,OUT046,1920.463867
FDL44,OUT017,2776.263306
NCZ29,OUT017,2166.505676
FDG28,OUT010,1976.487793
FDL12,OUT018,733.449646
FDD52,OUT017,1857.99469
FDO15,OUT013,1264.870972
NCN29,OUT027,2275.212341
FDW36,OUT013,1768.720825
FDB21,OUT046,3809.135559
FDZ28,OUT013,2108.525024
FDY10,OUT035,1881.667053
DRG39,OUT017,1026.645081
FDN28,OUT013,1712.592651
FDV15,OUT035,1716.755249
DRI13,OUT035,3478.209717
FDH20,OUT046,1631.071594
FDY51,OUT013,3516.380981
FDE16,OUT013,3307.691772
FDX40,OUT018,321.7835083
FDC48,OUT018,1046.337952
FDS14,OUT046,2441.243408
FDX56,OUT017,3517.96228
FDI10,OUT046,2753.211182
FDI14,OUT013,2325.500916
DRM48,OUT013,607.871582
NCH07,OUT027,3933.734741
FDY26,OUT013,3365.064087
FDD02,OUT027,3389.928833
FDM12,OUT046,3025.909424
DRF01,OUT010,340.0697021
FDV36,OUT046,2032.827209
DRI59,OUT013,3575.740967
FDV03,OUT018,2217.04657
FDO39,OUT017,3092.528503
NCB07,OUT018,2816.755188
FDH38,OUT027,3351.451782
FDZ13,OUT035,926.6415405
NCZ30,OUT046,1935.931946
NCA06,OUT035,598.1968384
FDB04,OUT049,1497.302917
FDN50,OUT013,1611.029175
NCG06,OUT049,4121.772217
NCY17,OUT018,445.1789551
FDC23,OUT046,2873.002075
FDK33,OUT049,3458.884827
FDR03,OUT049,3449.995728
FDZ07,OUT045,1090.117859
FDO38,OUT013,1332.823486
FDS59,OUT046,1792.528564
DRM11,OUT019,2205.238403
FDX52,OUT027,4553.634644
DRJ35,OUT018,708.5073853
NCP53,OUT046,3782.06897
FDW15,OUT019,518.812439
DRI47,OUT045,2290.182434
DRZ11,OUT035,2028.689819
FDS02,OUT013,3119.79071
DRD49,OUT018,3441.080688
FDW38,OUT049,948.3775024
FDR21,OUT019,915.9142456
FDE40,OUT013,1062.075073
FDI02,OUT045,1825.476929
FDQ04,OUT045,633.8178711
FDY14,OUT017,4281.670166
NCT54,OUT046,1513.848328
DRD25,OUT017,1915.175781
DRE01,OUT045,3763.259338
FDJ12,OUT010,1449.744019
NCZ05,OUT049,1763.732544
DRB25,OUT019,179.7767944
NCC31,OUT045,2466.880554
FDM16,OUT045,1243.394836
DRG11,OUT049,1802.167603
FDV24,OUT027,3814.295654
FDV43,OUT046,775.1131592
FDG05,OUT018,2206.035095
FDV23,OUT010,81.82830811
FDI58,OUT018,1244.662781
FDQ11,OUT017,4268.411255
FDC05,OUT027,4589.376892
FDF40,OUT013,3944.791565
FDU02,OUT018,3270.61322
FDT32,OUT013,3061.164368
NCF06,OUT017,4240.252197
FDT46,OUT013,875.0811768
FDR58,OUT010,435.7985229
FDY04,OUT046,2602.047302
FDT58,OUT045,2629.942932
FDE46,OUT049,2519.277283
DRH11,OUT017,1072.151855
DRI51,OUT046,2721.157654
FDC35,OUT017,3416.111572
FDP45,OUT035,4076.158997
FDC45,OUT017,2858.967285
FDU01,OUT045,2987.473938
FDJ53,OUT010,6.555664063
FDJ46,OUT017,2898.066956
FDX07,OUT013,3048.262878
NCI30,OUT049,3977.454529
FDE47,OUT027,3465.909546
FDV48,OUT045,1304.238159
FDN16,OUT019,233.1609497
FDM52,OUT013,2345.103027
FDA32,OUT027,4928.954163
FDH05,OUT017,3815.923035
FDW25,OUT010,465.2873535
FDQ09,OUT046,1827.676086
NCM17,OUT010,1157.976501
DRM59,OUT046,2475.108459
FDV47,OUT027,2820.50415
DRE15,OUT035,1268.059692
FDS25,OUT010,122.7442017
NCZ05,OUT018,1400.198608
NCV05,OUT019,567.5234375
DRM37,OUT046,3084.204651
FDV58,OUT027,4509.46814
FDN22,OUT027,5472.059875
NCO06,OUT049,608.1709595
FDT56,OUT019,867.7084351
FDM02,OUT013,1526.578674
FDA09,OUT046,2881.936768
NCC06,OUT035,2044.201416
NCL54,OUT049,2855.185791
NCB55,OUT017,1061.167664
FDB12,OUT017,1870.364624
NCA54,OUT049,2907.458008
NCS38,OUT049,1916.257568
FDC02,OUT049,4219.462585
FDK44,OUT019,866.5238647
FDE16,OUT035,3317.950623
NCS05,OUT035,2168.185608
FDZ59,OUT045,2677.154114
FDI20,OUT017,3546.969788
FDQ14,OUT046,2357.806091
FDF53,OUT017,3028.051453
FDW25,OUT017,1559.56488
NCQ43,OUT010,218.6183472
FDX52,OUT013,3102.893311
FDE28,OUT045,3601.957825
FDN15,OUT017,2363.89801
FDO28,OUT017,2031.671509
FDQ33,OUT045,2381.818176
FDM22,OUT010,978.6895752
FDJ03,OUT017,944.7300415
FDI16,OUT045,875.5263062
FDI09,OUT027,5465.946838
FDX55,OUT013,3511.342773
FDS23,OUT027,3492.327881
DRC12,OUT045,3006.904114
FDH41,OUT049,3488.80365
FDN01,OUT013,2816.653381
FDV55,OUT045,2311.858154
NCJ19,OUT013,929.2441406
NCY29,OUT010,1005.987854
FDP03,OUT018,1737.790649
FDZ52,OUT045,1726.039612
FDH31,OUT010,235.8266602
FDQ19,OUT018,3623.988281
FDS15,OUT035,1795.742188
FDN32,OUT017,3080.303528
FDH32,OUT049,1715.352417
FDF33,OUT017,2103.085388
FDJ22,OUT046,3011.316772
FDG56,OUT010,821.6798706
FDC05,OUT046,3114.732361
FDK09,OUT013,3613.125793
NCV29,OUT045,2795.270996
NCC43,OUT019,2007.415833
NCA42,OUT049,2568.604919
FDC10,OUT046,1933.761719
FDC16,OUT013,1454.372986
NCL17,OUT013,2270.989563
FDA51,OUT035,1858.302795
FDW01,OUT017,2599.776001
NCF30,OUT045,1981.386658
FDN49,OUT013,770.4779053
FDY20,OUT045,1510.558105
FDC15,OUT045,2403.547302
FDY24,OUT046,917.7381592
NCG43,OUT017,1629.13324
FDA48,OUT013,3551.063416
NCF55,OUT017,746.4957275
FDL38,OUT049,1629.647888
NCQ29,OUT018,3791.123352
FDC34,OUT017,2646.991577
FDP36,OUT027,2354.407104
FDN50,OUT010,329.0199585
FDO23,OUT049,1609.633972
FDT56,OUT013,1052.766663
FDT13,OUT027,4479.859192
FDZ03,OUT013,2997.999268
FDQ03,OUT010,1841.034729
FDU44,OUT045,2633.091736
FDD03,OUT049,3698.342041
NCH30,OUT013,1796.266296
FDS60,OUT010,945.4589844
FDG08,OUT046,2779.96698
FDX38,OUT017,934.9574585
FDD22,OUT017,1950.842651
FDW51,OUT013,3420.775635
FDL09,OUT017,2852.737
FDZ60,OUT045,1709.160645
NCH07,OUT046,2492.096252
NCQ41,OUT049,3220.871521
FDW04,OUT049,2166.980164
FDI08,OUT027,5456.40155
FDR19,OUT019,482.9478149
FDV13,OUT046,1471.796936
FDB52,OUT017,4151.867065
FDZ48,OUT027,3243.042053
NCO14,OUT049,836.8335571
FDZ50,OUT013,2950.637451
FDN27,OUT019,13.73425293
FDQ60,OUT013,2021.730591
FDR49,OUT017,932.4645996
DRJ35,OUT027,2481.514343
DRI49,OUT017,1424.298279
FDB47,OUT017,3461.302795
FDP37,OUT010,82.47845459
FDR26,OUT049,2848.581421
FDY31,OUT019,461.7462769
FDC11,OUT045,1440.510315
DRP47,OUT035,4003.860962
NCY54,OUT018,2384.454285
FDR27,OUT046,2154.88678
FDQ21,OUT019,74.85632324
NCQ29,OUT035,4169.270508
FDJ02,OUT046,2411.656799
FDE21,OUT018,1595.853943
FDM39,OUT046,2787.895935
FDZ01,OUT017,1866.995605
NCB19,OUT018,1081.188477
FDU03,OUT046,2921.165466
FDP27,OUT049,3070.661926
DRF01,OUT045,2261.173401
FDM03,OUT049,1818.718079
FDV01,OUT046,2543.301086
FDS16,OUT046,2344.996582
FDO45,OUT035,1531.788086
NCX06,OUT035,2894.398926
FDP13,OUT046,718.4743652
NCR38,OUT018,3661.385925
FDA01,OUT013,1053.93927
FDT26,OUT017,2024.878479
FDD44,OUT027,5599.501099
FDB26,OUT013,1001.481873
FDP45,OUT019,2100.171326
NCP55,OUT046,927.1636353
FDT23,OUT017,1458.284363
FDO51,OUT045,738.6365356
FDA44,OUT046,977.6543579
NCJ31,OUT018,3465.848206
FDX37,OUT045,1618.122498
NCD18,OUT049,3687.887024
FDN40,OUT027,3874.598633
FDL33,OUT017,3220.244568
DRF48,OUT035,3021.763367
FDW08,OUT035,1754.621643
FDX39,OUT018,3141.381287
FDB38,OUT049,2730.727539
FDY46,OUT018,2668.294006
NCB06,OUT049,2605.926941
FDA34,OUT035,2832.947815
FDA35,OUT045,1963.654907
FDQ07,OUT035,3584.651917
FDU32,OUT045,1986.223755
FDU26,OUT013,1969.208496
FDU13,OUT010,403.3900146
FDO09,OUT035,4231.159912
FDW03,OUT019,186.7242432
FDB38,OUT013,2662.422485
FDL26,OUT010,570.9833984
NCN43,OUT045,1961.735291
FDH08,OUT045,3687.919556
NCC31,OUT019,588.0562744
FDH14,OUT035,2350.070313
FDL40,OUT017,1700.567749
FDD20,OUT035,2058.734009
NCV53,OUT035,3854.405457
FDD16,OUT045,1162.720764
FDP24,OUT035,1968.106689
FDQ25,OUT045,2815.98938
FDM38,OUT035,996.5428467
NCT18,OUT010,898.322876
FDM34,OUT049,2204.241333
DRH37,OUT010,709.6719971
NCE07,OUT013,2297.666992
FDG12,OUT013,1997.500427
FDB59,OUT010,1233.160522
FDS10,OUT018,2554.1828
FDN21,OUT010,647.9406128
FDM02,OUT045,1487.115601
FDO44,OUT049,1927.656311
NCN17,OUT017,1785.769836
FDH16,OUT018,1186.530945
FDL44,OUT046,2593.681824
FDY47,OUT017,2248.082397
DRI39,OUT046,902.1901855
NCX54,OUT018,1372.363159
FDE59,OUT046,645.7304077
FDO46,OUT045,3026.913147
DRE13,OUT046,1412.592285
FDW14,OUT013,1468.694763
FDF35,OUT046,1738.667175
FDO50,OUT019,417.1222534
DRF49,OUT017,1964.123779
FDT60,OUT049,2111.611145
FDP38,OUT045,837.0371704
FDA31,OUT027,4214.788208
FDY52,OUT010,891.6183472
FDD03,OUT027,5065.539978
FDN52,OUT018,1108.98114
FDU20,OUT010,84.25744629
FDD22,OUT035,1803.225769
NCB55,OUT019,1010.999451
FDN27,OUT045,1898.984985
FDD16,OUT013,1255.132874
FDW48,OUT046,1296.416138
DRN35,OUT045,589.6976318
FDX25,OUT049,2985.197815
DRD49,OUT049,3789.096436
FDE21,OUT019,20.94366455
FDN44,OUT035,2616.350647
DRC01,OUT049,922.7315674
NCK30,OUT046,3950.455566
FDU39,OUT013,1006.574036
FDB49,OUT013,1677.13446
FDS12,OUT045,1981.296265
FDR57,OUT018,2265.97113
FDX22,OUT027,4802.495789
FDC60,OUT013,1529.307983
NCE42,OUT049,3746.997925
NCK42,OUT049,3498.137878
DRE01,OUT017,3934.063782
FDE57,OUT018,2016.200562
DRK59,OUT019,1810.855652
FDB10,OUT027,5165.017212
FDQ25,OUT046,2840.177917
FDY26,OUT017,3470.055847
FDG28,OUT049,3967.969421
FDM14,OUT049,1879.783569
NCH29,OUT049,1692.146606
FDD48,OUT049,1952.300049
FDC17,OUT045,3304.824341
DRH49,OUT027,2761.646301
FDN44,OUT018,2314.623413
FDC29,OUT045,1844.903992
DRK01,OUT019,415.6902466
FDD48,OUT017,1986.806824
FDB59,OUT013,3171.364197
FDY45,OUT010,2079.065735
FDX60,OUT035,1316.172363
FDT09,OUT010,235.4973755
DRB24,OUT018,2156.342285
FDL13,OUT035,3765.38147
FDN16,OUT035,1718.542847
FDK57,OUT013,1963.695007
FDO22,OUT027,2798.502563
FDC57,OUT010,1238.156555
FDZ13,OUT027,2326.451233
FDW27,OUT013,2527.865784
FDX10,OUT049,752.7163086
FDY08,OUT018,2016.691833
FDA49,OUT017,1563.252991
FDC32,OUT018,1269.205505
FDO04,OUT035,918.8353882
NCZ54,OUT013,2544.406677
FDY40,OUT045,798.5062866
FDW36,OUT045,1719.920227
FDE11,OUT017,3104.463684
DRE37,OUT045,2955.614014
NCK19,OUT017,3182.113098
FDT19,OUT035,2886.475098
FDE56,OUT045,1049.662476
FDZ57,OUT010,153.425354
FDB35,OUT035,1621.05957
FDF09,OUT010,1259.607422
FDO34,OUT046,2680.848389
FDA55,OUT046,3637.458679
NCM18,OUT035,1011.049438
FDJ20,OUT019,126.2546997
DRQ35,OUT019,122.1853027
FDG02,OUT013,3093.304993
NCU29,OUT018,2033.803467
FDL27,OUT027,2507.50531
NCA54,OUT035,2861.256958
FDJ32,OUT035,1112.007568
FDB21,OUT019,1920.666138
FDR46,OUT035,2350.669861
FDZ32,OUT046,1779.656128
DRF36,OUT017,3131.465942
NCU54,OUT017,3424.286804
NCI31,OUT017,712.2279663
